CP013741.1	AL450380.1	81.412	1388	248	7	277965	279347	3074057	3072675	0.0	1125
CP013741.1	AL450380.1	79.584	1587	311	9	873428	875011	2648941	2647365	0.0	1123
CP013741.1	AL450380.1	76.938	2025	429	28	572874	574869	2922674	2920659	0.0	1118
CP013741.1	AL450380.1	80.722	1468	254	23	3572169	3573617	916585	915128	0.0	1116
CP013741.1	AL450380.1	81.524	1391	226	17	1454876	1456238	1325474	1326861	0.0	1116
CP013741.1	AL450380.1	84.802	1112	166	3	50006	51116	492725	493834	0.0	1114
CP013741.1	AL450380.1	81.832	1343	223	15	2503741	2505074	2160246	2161576	0.0	1109
CP013741.1	AL450380.1	73.524	3150	737	73	214286	217381	3107515	3110621	0.0	1107
CP013741.1	AL450380.1	83.611	1202	171	15	749735	750929	2281618	2280436	0.0	1105
CP013741.1	AL450380.1	79.338	1631	287	30	590825	592416	2906708	2905089	0.0	1099
CP013741.1	AL450380.1	81.209	1373	239	12	2873836	2875202	589429	588070	0.0	1088
CP013741.1	AL450380.1	81.268	1356	242	6	3839928	3841281	459316	457971	0.0	1086
CP013741.1	AL450380.1	83.277	1184	195	3	4135314	4136495	2766373	2767555	0.0	1086
CP013741.1	AL450380.1	78.584	1681	331	25	637491	639152	2683256	2684926	0.0	1083
CP013741.1	AL450380.1	79.241	1580	303	18	2961948	2963516	1193385	1191820	0.0	1077
CP013741.1	AL450380.1	83.450	1142	182	5	3312231	3313370	2048040	2049176	0.0	1055
CP013741.1	AL450380.1	76.780	1994	391	40	3342691	3344631	2075926	2077900	0.0	1051
CP013741.1	AL450380.1	75.934	2169	451	42	1500394	1502526	1364666	1366799	0.0	1048
CP013741.1	AL450380.1	79.245	1590	257	41	3841386	3842929	457885	456323	0.0	1040
CP013741.1	AL450380.1	78.134	1651	344	11	3557537	3559179	927285	925644	0.0	1033
CP013741.1	AL450380.1	79.606	1471	270	24	2790985	2792436	526136	524677	0.0	1027
CP013741.1	AL450380.1	75.844	2132	439	61	4282898	4284995	96369	94280	0.0	1014
CP013741.1	AL450380.1	80.589	1324	242	13	910076	911394	2613359	2612046	0.0	1007
CP013741.1	AL450380.1	81.386	1241	225	6	576571	577808	2919295	2918058	0.0	1007
CP013741.1	AL450380.1	82.034	1180	204	7	3528068	3529243	967117	965942	0.0	998
CP013741.1	AL450380.1	79.131	1519	258	45	3584533	3586028	904375	902893	0.0	994
CP013741.1	AL450380.1	78.405	1630	279	45	2377451	2379056	1092373	1090793	0.0	992
CP013741.1	AL450380.1	77.915	1621	323	23	4095386	4096988	2734780	2736383	0.0	977
CP013741.1	AL450380.1	83.922	1020	164	0	1669633	1670652	2189484	2188465	0.0	976
CP013741.1	AL450380.1	81.312	1204	223	1	580427	581628	2916529	2915326	0.0	976
CP013741.1	AL450380.1	80.184	1307	254	5	2795035	2796337	1407681	1406376	0.0	974
CP013741.1	AL450380.1	81.679	1179	207	7	2352915	2354084	1563113	1561935	0.0	972
CP013741.1	AL450380.1	82.016	1151	195	8	3250319	3251461	176589	175443	0.0	968
CP013741.1	AL450380.1	80.724	1271	220	14	2668315	2669562	736433	735165	0.0	966
CP013741.1	AL450380.1	80.499	1323	207	24	58565	59856	3233980	3232678	0.0	966
CP013741.1	AL450380.1	81.510	1179	204	9	1374683	1375851	1243753	1244927	0.0	957
CP013741.1	AL450380.1	77.757	1614	317	23	1311784	1313369	1794559	1792960	0.0	953
CP013741.1	AL450380.1	85.371	916	130	3	737463	738376	2288518	2287605	0.0	946
CP013741.1	AL450380.1	86.437	870	106	6	3146205	3147065	1923256	1924122	0.0	942
CP013741.1	AL450380.1	80.419	1241	236	7	3127535	3128771	1906992	1908229	0.0	939
CP013741.1	AL450380.1	82.732	1054	179	3	156844	157895	3178796	3177744	0.0	935
CP013741.1	AL450380.1	76.474	1747	393	16	2065848	2067585	2462518	2460781	0.0	933
CP013741.1	AL450380.1	80.964	1182	220	5	2871495	2872671	591872	590691	0.0	931
CP013741.1	AL450380.1	80.519	1232	222	8	3027663	3028881	1840481	1841707	0.0	929
CP013741.1	AL450380.1	80.376	1223	232	4	4276302	4277523	103314	102099	0.0	922
CP013741.1	AL450380.1	80.960	1187	206	12	3128841	3130011	1908266	1909448	0.0	922
CP013741.1	AL450380.1	81.544	1127	186	13	1554317	1555432	648423	649538	0.0	909
CP013741.1	AL450380.1	79.745	1254	252	2	3035582	3036834	1017507	1016255	0.0	907
CP013741.1	AL450380.1	75.623	1965	406	57	1806462	1808392	1531700	1533625	0.0	907
CP013741.1	AL450380.1	77.792	1531	300	31	2482311	2483812	1987241	1988760	0.0	907
CP013741.1	AL450380.1	80.226	1239	214	18	1820789	1822004	1666941	1668171	0.0	902
CP013741.1	AL450380.1	82.854	1009	168	4	1386100	1387106	1254651	1255656	0.0	900
CP013741.1	AL450380.1	83.282	981	160	4	242376	243354	3126487	3127465	0.0	900
CP013741.1	AL450380.1	81.216	1118	207	3	905769	906884	2620532	2619416	0.0	898
CP013741.1	AL450380.1	76.947	1631	341	29	1208930	1210538	2863005	2861388	0.0	896
CP013741.1	AL450380.1	81.574	1080	197	2	2591553	2592631	989524	988446	0.0	891
CP013741.1	AL450380.1	82.233	1030	179	3	491910	492937	354034	353007	0.0	885
CP013741.1	AL450380.1	80.444	1171	219	10	1847206	1848371	1690904	1692069	0.0	885
CP013741.1	AL450380.1	78.736	1345	270	13	173618	174954	3158729	3157393	0.0	885
CP013741.1	AL450380.1	81.853	1047	188	2	3687983	3689028	838751	837706	0.0	880
CP013741.1	AL450380.1	81.853	1047	188	2	3667279	3668324	838751	837706	0.0	880
CP013741.1	AL450380.1	81.853	1047	188	2	3646575	3647620	838751	837706	0.0	880
CP013741.1	AL450380.1	78.415	1413	250	42	1644488	1645869	717903	719291	0.0	869
CP013741.1	AL450380.1	82.318	1001	173	3	1595854	1596852	682754	683752	0.0	865
CP013741.1	AL450380.1	84.371	883	134	2	2890686	2891566	550189	551069	0.0	863
CP013741.1	AL450380.1	77.793	1459	281	35	1451726	1453150	1322127	1323576	0.0	859
CP013741.1	AL450380.1	80.295	1152	214	10	22036	23179	25452	26598	0.0	857
CP013741.1	AL450380.1	77.648	1454	294	22	1288117	1289564	1816506	1815078	0.0	856
CP013741.1	AL450380.1	81.599	1038	187	4	3353768	3354803	2087960	2088995	0.0	856
CP013741.1	AL450380.1	75.618	1739	405	17	1328701	1330428	1467577	1469307	0.0	845
CP013741.1	AL450380.1	83.424	917	144	7	919966	920878	2600060	2599148	0.0	845
CP013741.1	AL450380.1	75.133	1882	425	31	2400510	2402371	1073388	1071530	0.0	843
CP013741.1	AL450380.1	77.762	1412	286	22	2991822	2993210	1157188	1155782	0.0	843
CP013741.1	AL450380.1	83.189	922	153	2	885926	886846	2636934	2636014	0.0	843
CP013741.1	AL450380.1	77.817	1429	269	22	3199417	3200839	2820195	2818809	0.0	839
CP013741.1	AL450380.1	79.947	1132	221	6	3033330	3034457	1846953	1848082	0.0	828
CP013741.1	AL450380.1	86.104	770	101	2	736617	737380	2291078	2290309	0.0	824
CP013741.1	AL450380.1	82.353	952	160	7	3040470	3041417	1013089	1012142	0.0	821
CP013741.1	AL450380.1	82.218	956	164	6	1132265	1133217	316988	317940	0.0	819
CP013741.1	AL450380.1	78.952	1221	242	13	3824958	3826171	469344	468132	0.0	817
CP013741.1	AL450380.1	79.717	1129	225	4	2421639	2422765	1053243	1052117	0.0	813
CP013741.1	AL450380.1	79.368	1202	208	25	2435377	2436570	1040845	1039676	0.0	809
CP013741.1	AL450380.1	80.279	1075	208	4	1241297	1242369	2323281	2322209	0.0	808
CP013741.1	AL450380.1	81.496	989	173	8	2963676	2964661	1191657	1190676	0.0	804
CP013741.1	AL450380.1	77.948	1306	272	14	3260994	3262288	168886	167586	0.0	802
CP013741.1	AL450380.1	75.369	1827	358	57	2433591	2435379	1042654	1040882	0.0	797
CP013741.1	AL450380.1	77.389	1402	277	28	2426904	2428282	1049088	1047704	0.0	797
CP013741.1	AL450380.1	85.471	764	102	7	3139296	3140058	1915427	1916182	0.0	787
CP013741.1	AL450380.1	77.956	1311	250	29	3179979	3181258	1953457	1954759	0.0	784
CP013741.1	AL450380.1	78.147	1263	250	19	1124411	1125666	309686	310929	0.0	780
CP013741.1	AL450380.1	74.930	1787	407	32	2478873	2480632	1978475	1980247	0.0	780
CP013741.1	AL450380.1	84.304	790	123	1	2888314	2889102	577127	576338	0.0	771
CP013741.1	AL450380.1	81.681	928	168	2	1914810	1915736	1627968	1628894	0.0	771
CP013741.1	AL450380.1	73.553	2246	494	72	1290292	1292488	1814283	1812089	0.0	765
CP013741.1	AL450380.1	83.153	831	138	2	1643574	1644403	716927	717756	0.0	758
CP013741.1	AL450380.1	81.991	894	159	2	1728384	1729276	1417759	1418651	0.0	758
CP013741.1	AL450380.1	82.434	871	150	1	560035	560902	2934953	2934083	0.0	758
CP013741.1	AL450380.1	76.669	1483	270	45	906963	908396	2619330	2617875	0.0	752
CP013741.1	AL450380.1	77.849	1246	253	22	2947420	2948652	1200478	1199243	0.0	750
CP013741.1	AL450380.1	84.375	768	109	10	459759	460521	2962437	2963198	0.0	743
CP013741.1	AL450380.1	80.390	974	191	0	605689	606662	2894770	2893797	0.0	741
CP013741.1	AL450380.1	81.891	878	157	2	3527163	3528039	968065	967189	0.0	739
CP013741.1	AL450380.1	76.228	1405	324	9	1404294	1405693	1272360	1273759	0.0	736
CP013741.1	AL450380.1	79.655	1042	196	14	2371820	2372853	1544316	1543283	0.0	736
CP013741.1	AL450380.1	75.580	1552	346	26	3299475	3301011	2036633	2038166	0.0	736
CP013741.1	AL450380.1	78.815	1114	219	10	271481	272581	3081329	3080220	0.0	734
CP013741.1	AL450380.1	80.742	971	157	13	1633184	1634151	709907	710850	0.0	730
CP013741.1	AL450380.1	85.776	689	98	0	4087423	4088111	2726900	2727588	0.0	730
CP013741.1	AL450380.1	82.479	839	138	9	2783965	2784798	527002	526168	0.0	726
CP013741.1	AL450380.1	75.799	1533	316	29	1456386	1457901	1326952	1328446	0.0	725
CP013741.1	AL450380.1	79.368	1076	185	22	60035	61080	3232498	3231430	0.0	723
CP013741.1	AL450380.1	80.141	992	172	13	2870423	2871391	593014	592025	0.0	717
CP013741.1	AL450380.1	84.362	729	114	0	596585	597313	2900855	2900127	0.0	715
CP013741.1	AL450380.1	82.389	812	142	1	4197875	4198686	153594	152784	0.0	706
CP013741.1	AL450380.1	76.511	1307	286	17	3260994	3262288	172901	171604	0.0	693
CP013741.1	AL450380.1	83.421	760	111	7	2997567	2998323	1153671	1152924	0.0	691
CP013741.1	AL450380.1	75.410	1464	338	14	1685209	1686662	2177854	2176403	0.0	689
CP013741.1	AL450380.1	77.740	1177	222	21	4249011	4250179	110178	109034	0.0	686
CP013741.1	AL450380.1	78.439	1076	213	16	2118175	2119244	2419571	2418509	0.0	684
CP013741.1	AL450380.1	78.916	996	202	8	4277750	4278741	101895	100904	0.0	669
CP013741.1	AL450380.1	84.799	671	96	4	2428450	2429118	1047579	1046913	0.0	669
CP013741.1	AL450380.1	74.415	1708	368	44	571076	572738	2924470	2922787	0.0	669
CP013741.1	AL450380.1	72.660	2147	536	41	4072232	4074342	2713420	2715551	0.0	665
CP013741.1	AL450380.1	85.581	645	77	9	3094683	3095325	1882777	1883407	0.0	662
CP013741.1	AL450380.1	81.430	797	148	0	2429202	2429998	1046781	1045985	0.0	652
CP013741.1	AL450380.1	80.000	905	164	15	561990	562884	2932927	2932030	0.0	652
CP013741.1	AL450380.1	78.821	1001	184	9	4041411	4042386	279074	280071	0.0	649
CP013741.1	AL450380.1	78.615	982	206	4	1435949	1436928	1304111	1305090	0.0	647
CP013741.1	AL450380.1	76.748	1187	259	12	2370529	2371711	1545556	1544383	0.0	647
CP013741.1	AL450380.1	78.824	935	192	6	3280033	3280964	2020081	2021012	8.40e-176	625
CP013741.1	AL450380.1	76.565	1182	249	22	2132368	2133526	2407271	2406095	3.02e-175	623
CP013741.1	AL450380.1	88.359	524	49	12	2927079	2927599	1602890	1602376	3.91e-174	619
CP013741.1	AL450380.1	81.137	774	145	1	771468	772240	2268959	2268186	3.91e-174	619
CP013741.1	AL450380.1	81.664	769	119	15	1026535	1027283	2507764	2506998	3.91e-174	619
CP013741.1	AL450380.1	83.481	678	96	10	2471807	2472468	1971539	1972216	1.41e-173	617
CP013741.1	AL450380.1	78.317	1010	182	17	3285573	3286547	2023094	2024101	1.41e-173	617
CP013741.1	AL450380.1	76.966	1081	237	11	3529343	3530418	965720	964647	3.04e-170	606
CP013741.1	AL450380.1	81.856	722	127	4	1366409	1367128	1238386	1239105	1.09e-169	604
CP013741.1	AL450380.1	73.491	1773	397	56	913009	914749	2609839	2608108	3.94e-169	603
CP013741.1	AL450380.1	78.808	906	182	8	2603865	2604765	764382	763482	1.42e-168	601
CP013741.1	AL450380.1	79.613	878	147	21	2978615	2979463	1175671	1174797	1.42e-168	601
CP013741.1	AL450380.1	90.487	452	37	4	3415506	3415952	809425	808975	8.52e-166	592
CP013741.1	AL450380.1	80.203	788	149	7	1390776	1391560	1259205	1259988	1.43e-163	584
CP013741.1	AL450380.1	82.753	661	102	10	2698029	2698686	1764248	1764899	6.64e-162	579
CP013741.1	AL450380.1	81.011	732	134	5	1915802	1916530	1628924	1629653	2.39e-161	577
CP013741.1	AL450380.1	78.427	890	188	3	3150385	3151272	1924848	1925735	2.39e-161	577
CP013741.1	AL450380.1	79.273	825	167	4	1407318	1408140	1279133	1279955	3.09e-160	573
CP013741.1	AL450380.1	88.211	492	42	12	925862	926348	2595059	2594579	3.09e-160	573
CP013741.1	AL450380.1	78.770	862	174	9	2118173	2119029	122123	121266	3.99e-159	569
CP013741.1	AL450380.1	71.719	2309	565	82	1860271	1862532	182296	184563	5.17e-158	566
CP013741.1	AL450380.1	80.728	742	130	11	3237677	3238412	189243	188509	5.17e-158	566
CP013741.1	AL450380.1	90.300	433	38	4	4059191	4059621	265101	264671	1.86e-157	564
CP013741.1	AL450380.1	78.352	910	161	23	3379379	3380266	2133845	2134740	3.11e-155	556
CP013741.1	AL450380.1	77.672	945	189	17	969460	970388	2552956	2552018	3.11e-155	556
CP013741.1	AL450380.1	88.403	457	50	2	1562181	1562634	656779	657235	1.87e-152	547
CP013741.1	AL450380.1	81.333	675	120	6	3621515	3622187	860603	859933	2.42e-151	544
CP013741.1	AL450380.1	77.766	922	179	17	1199157	1200054	2871570	2870651	2.42e-151	544
CP013741.1	AL450380.1	80.659	698	135	0	2087410	2088107	2447217	2446520	8.71e-151	542
CP013741.1	AL450380.1	77.802	901	182	12	40997	41891	32816	33704	3.13e-150	540
CP013741.1	AL450380.1	76.365	1062	211	27	980971	982005	2542476	2541428	1.46e-148	534
CP013741.1	AL450380.1	77.958	862	184	5	626759	627617	2878242	2877384	1.46e-148	534
CP013741.1	AL450380.1	80.054	742	127	16	2453562	2454298	1024828	1024103	1.88e-147	531
CP013741.1	AL450380.1	76.799	931	208	7	1326418	1327344	1464232	1465158	5.28e-143	516
CP013741.1	AL450380.1	74.298	1389	272	56	808113	809443	2237451	2236090	8.83e-141	508
CP013741.1	AL450380.1	82.245	597	98	7	2684433	2685025	2433029	2433621	8.83e-141	508
CP013741.1	AL450380.1	85.421	487	71	0	2108577	2109063	2429814	2429328	3.18e-140	507
CP013741.1	AL450380.1	84.449	508	79	0	4023803	4024310	299588	299081	1.48e-138	501
CP013741.1	AL450380.1	81.392	618	107	8	4006606	4007219	2302787	2303400	1.91e-137	497
CP013741.1	AL450380.1	80.848	637	114	6	658723	659354	2706835	2707468	2.47e-136	494
CP013741.1	AL450380.1	78.189	784	159	8	982610	983390	2540730	2539956	3.20e-135	490
CP013741.1	AL450380.1	84.584	493	75	1	4038273	4038764	282045	281553	1.15e-134	488
CP013741.1	AL450380.1	85.115	477	71	0	61084	61560	3230991	3230515	1.15e-134	488
CP013741.1	AL450380.1	81.395	602	104	5	1586540	1587137	675552	676149	1.49e-133	484
CP013741.1	AL450380.1	81.664	589	100	5	4167712	4168293	2949390	2948803	5.35e-133	483
CP013741.1	AL450380.1	81.150	626	92	16	1140429	1141032	326377	326998	6.92e-132	479
CP013741.1	AL450380.1	73.608	1383	308	35	1303272	1304617	1802831	1801469	6.92e-132	479
CP013741.1	AL450380.1	73.983	1303	277	40	1402917	1404176	1270944	1272227	1.16e-129	472
CP013741.1	AL450380.1	80.788	609	110	6	24910	25515	28128	28732	4.17e-129	470
CP013741.1	AL450380.1	83.172	517	76	5	2402387	2402894	1071457	1070943	6.97e-127	462
CP013741.1	AL450380.1	84.685	444	68	0	3816506	3816949	480543	480100	2.53e-121	444
CP013741.1	AL450380.1	78.348	702	138	13	562050	562744	2933129	2933823	9.08e-121	442
CP013741.1	AL450380.1	75.437	916	217	8	1116927	1117838	252769	253680	1.17e-119	438
CP013741.1	AL450380.1	77.778	729	144	17	4138075	4138796	2769234	2769951	5.47e-118	433
CP013741.1	AL450380.1	78.797	665	124	15	2959587	2960235	1195656	1194993	1.97e-117	431
CP013741.1	AL450380.1	80.351	570	108	4	1136147	1136713	320674	321242	7.07e-117	429
CP013741.1	AL450380.1	73.034	1424	301	62	3536362	3537733	958765	957373	9.15e-116	425
CP013741.1	AL450380.1	86.528	386	48	4	58093	58476	3234507	3234124	1.18e-114	422
CP013741.1	AL450380.1	79.248	612	114	10	1016804	1017404	2514579	2513970	1.98e-112	414
CP013741.1	AL450380.1	75.400	874	201	12	1087755	1088617	231782	230912	2.56e-111	411
CP013741.1	AL450380.1	84.186	430	61	5	2872885	2873313	590485	590062	2.56e-111	411
CP013741.1	AL450380.1	79.928	558	110	2	1135463	1136019	319966	320522	9.21e-111	409
CP013741.1	AL450380.1	77.732	723	124	23	2284187	2284887	1732977	1733684	9.21e-111	409
CP013741.1	AL450380.1	80.292	548	98	7	2303688	2304230	1740916	1741458	1.19e-109	405
CP013741.1	AL450380.1	80.524	534	92	10	2179041	2179566	420491	421020	5.54e-108	399
CP013741.1	AL450380.1	76.711	760	152	16	1507887	1508643	1372503	1373240	5.54e-108	399
CP013741.1	AL450380.1	81.301	492	80	11	3819495	3819978	476297	475810	1.20e-104	388
CP013741.1	AL450380.1	77.934	639	120	13	4030899	4031518	505443	504807	7.22e-102	379
CP013741.1	AL450380.1	76.479	727	148	16	501442	502152	383594	382875	3.36e-100	374
CP013741.1	AL450380.1	78.709	573	111	10	1115148	1115712	250809	251378	1.21e-99	372
CP013741.1	AL450380.1	74.722	898	196	27	3759168	3760043	523115	522227	1.21e-99	372
CP013741.1	AL450380.1	82.028	434	74	4	3691314	3691745	836869	836438	5.62e-98	366
CP013741.1	AL450380.1	82.028	434	74	4	3670610	3671041	836869	836438	5.62e-98	366
CP013741.1	AL450380.1	82.028	434	74	4	3649906	3650337	836869	836438	5.62e-98	366
CP013741.1	AL450380.1	77.597	616	128	7	76261	76874	2129655	2130262	2.02e-97	364
CP013741.1	AL450380.1	76.621	663	141	12	4193539	4194194	157962	157307	4.38e-94	353
CP013741.1	AL450380.1	83.777	376	57	4	3039993	3040364	1013524	1013149	4.38e-94	353
CP013741.1	AL450380.1	81.406	441	71	9	1059760	1060194	213173	213608	5.66e-93	350
CP013741.1	AL450380.1	82.532	395	67	2	2599736	2600128	978183	977789	7.33e-92	346
CP013741.1	AL450380.1	73.729	944	211	26	4038858	4039790	276733	277650	1.59e-88	335
CP013741.1	AL450380.1	82.474	388	60	4	3690925	3691308	837333	836950	5.70e-88	333
CP013741.1	AL450380.1	82.474	388	60	4	3670221	3670604	837333	836950	5.70e-88	333
CP013741.1	AL450380.1	82.474	388	60	4	3649517	3649900	837333	836950	5.70e-88	333
CP013741.1	AL450380.1	76.324	642	137	15	665349	665982	2503998	2503364	7.38e-87	329
CP013741.1	AL450380.1	73.077	1014	236	31	3247852	3248845	2821746	2822742	9.54e-86	326
CP013741.1	AL450380.1	82.873	362	60	2	1761801	1762161	1437146	1437506	3.43e-85	324
CP013741.1	AL450380.1	76.846	596	125	10	600473	601061	2843219	2842630	3.43e-85	324
CP013741.1	AL450380.1	76.694	605	128	10	600464	601061	2849032	2849630	3.43e-85	324
CP013741.1	AL450380.1	75.826	666	143	15	383736	384386	3000218	2999556	1.23e-84	322
CP013741.1	AL450380.1	72.981	1003	232	26	1250227	1251211	1119383	1120364	2.07e-82	315
CP013741.1	AL450380.1	74.233	815	181	23	105365	106164	2378462	2379262	2.07e-82	315
CP013741.1	AL450380.1	86.792	265	33	2	3543088	3543351	952053	951790	2.69e-76	294
CP013741.1	AL450380.1	86.957	253	33	0	1206721	1206973	2865292	2865040	1.62e-73	285
CP013741.1	AL450380.1	73.582	776	190	8	2327660	2328425	1583369	1582599	5.83e-73	283
CP013741.1	AL450380.1	82.235	349	39	13	4185447	4185780	165223	164883	7.54e-72	279
CP013741.1	AL450380.1	73.458	859	181	36	2662830	2663667	741574	740742	7.54e-72	279
CP013741.1	AL450380.1	82.353	323	53	4	2969482	2969802	1189893	1189573	2.71e-71	278
CP013741.1	AL450380.1	87.500	240	30	0	1300785	1301024	1803878	1803639	2.71e-71	278
CP013741.1	AL450380.1	79.302	401	67	14	852705	853096	2659764	2659371	5.87e-68	267
CP013741.1	AL450380.1	75.671	559	119	13	1055937	1056482	209891	210445	7.59e-67	263
CP013741.1	AL450380.1	93.491	169	11	0	1395818	1395986	1263602	1263770	1.64e-63	252
CP013741.1	AL450380.1	85.417	240	35	0	1615829	1616068	699949	700188	5.91e-63	250
CP013741.1	AL450380.1	87.558	217	25	2	3279049	3279264	2018886	2019101	5.91e-63	250
CP013741.1	AL450380.1	73.352	728	169	18	391097	391816	2987407	2986697	7.64e-62	246
CP013741.1	AL450380.1	72.194	971	211	40	3552762	3553707	931830	930894	9.89e-61	243
CP013741.1	AL450380.1	83.846	260	33	7	2138894	2139147	2401291	2401035	1.28e-59	239
CP013741.1	AL450380.1	73.662	710	141	34	3295508	3296192	2032525	2033213	5.95e-58	233
CP013741.1	AL450380.1	79.762	336	53	8	10852	11187	12159	12479	7.70e-57	230
CP013741.1	AL450380.1	75.407	492	105	16	3046696	3047177	1214174	1214659	3.58e-55	224
CP013741.1	AL450380.1	80.986	284	52	2	1238904	1239186	2325984	2325702	3.58e-55	224
CP013741.1	AL450380.1	91.139	158	11	3	2375001	2375156	1536105	1535949	2.79e-51	211
CP013741.1	AL450380.1	76.640	381	85	4	120012	120390	2375552	2375174	3.61e-50	207
CP013741.1	AL450380.1	88.000	175	19	2	3715548	3715721	819843	819670	1.30e-49	206
CP013741.1	AL450380.1	71.995	807	190	25	3599322	3600098	886651	885851	1.30e-49	206
CP013741.1	AL450380.1	89.286	168	13	5	734598	734763	2293054	2292890	1.30e-49	206
CP013741.1	AL450380.1	77.353	340	71	6	3810648	3810984	485588	485252	7.81e-47	196
CP013741.1	AL450380.1	88.272	162	19	0	1238510	1238671	2326357	2326196	2.81e-46	195
CP013741.1	AL450380.1	75.000	444	98	9	911527	911966	2611471	2611037	1.01e-45	193
CP013741.1	AL450380.1	79.044	272	57	0	2873451	2873722	589914	589643	4.70e-44	187
CP013741.1	AL450380.1	91.304	138	9	3	3504881	3505017	780372	780237	1.69e-43	185
CP013741.1	AL450380.1	94.262	122	5	2	4097450	4097570	2736751	2736871	1.69e-43	185
CP013741.1	AL450380.1	90.071	141	11	2	25586	25723	28852	28992	7.86e-42	180
CP013741.1	AL450380.1	77.698	278	56	4	1252394	1252668	1122426	1122700	2.20e-37	165
CP013741.1	AL450380.1	96.907	97	3	0	2751035	2751131	1481541	1481445	7.92e-37	163
CP013741.1	AL450380.1	94.340	106	6	0	4137944	4138049	2769028	2769133	7.92e-37	163
CP013741.1	AL450380.1	96.939	98	2	1	387458	387555	2989428	2989332	7.92e-37	163
CP013741.1	AL450380.1	89.062	128	13	1	2589573	2589699	990917	990790	3.68e-35	158
CP013741.1	AL450380.1	79.757	247	20	16	1830419	1830651	1675416	1675646	1.71e-33	152
CP013741.1	AL450380.1	88.889	117	9	4	1027429	1027543	2506678	2506564	3.71e-30	141
CP013741.1	AL450380.1	100.000	75	0	0	1179521	1179595	344340	344414	1.33e-29	139
CP013741.1	AL450380.1	100.000	75	0	0	1925030	1925104	1638366	1638440	1.33e-29	139
CP013741.1	AL450380.1	92.784	97	6	1	3296196	3296292	2033267	2033362	1.33e-29	139
CP013741.1	AL450380.1	93.684	95	3	3	2551928	2552020	2135493	2135586	1.33e-29	139
CP013741.1	AL450380.1	72.897	428	102	12	1703550	1703970	175154	174734	1.73e-28	135
CP013741.1	AL450380.1	69.991	1093	257	45	2564424	2565484	2148795	2149848	1.73e-28	135
CP013741.1	AL450380.1	98.649	74	1	0	1140201	1140274	326133	326206	2.23e-27	132
CP013741.1	AL450380.1	89.888	89	9	0	3566773	3566861	920987	920899	2.25e-22	115
CP013741.1	AL450380.1	82.171	129	20	1	139824	139949	3196933	3196805	3.76e-20	108
CP013741.1	AL450380.1	95.312	64	3	0	3499436	3499499	780378	780315	1.75e-18	102
CP013741.1	AL450380.1	84.466	103	16	0	3615502	3615604	865701	865599	1.75e-18	102
CP013741.1	AL450380.1	91.667	72	5	1	1101225	1101295	242821	242892	2.27e-17	99.0
CP013741.1	AL450380.1	70.270	518	139	14	1523016	1523525	2118426	2118936	1.36e-14	89.8
CP013741.1	AL450380.1	93.220	59	2	2	1457219	1457276	1777871	1777814	1.76e-13	86.1
CP013741.1	AL450380.1	79.200	125	23	2	1289811	1289933	1814841	1814718	6.34e-13	84.2
CP013741.1	AL450380.1	97.826	46	1	0	2942670	2942715	1629703	1629748	8.20e-12	80.5
CP013741.1	AL450380.1	97.826	46	1	0	2942721	2942766	1629703	1629748	8.20e-12	80.5
CP013741.1	AL450380.1	97.826	46	1	0	2942772	2942817	1629703	1629748	8.20e-12	80.5
CP013741.1	AL450380.1	97.826	46	1	0	2942823	2942868	1629703	1629748	8.20e-12	80.5
CP013741.1	AL450380.1	97.826	46	1	0	2942874	2942919	1629703	1629748	8.20e-12	80.5
CP013741.1	AL450380.1	82.474	97	10	7	1027415	1027508	1316284	1316376	2.95e-11	78.7
CP013741.1	AL450380.1	94.231	52	1	2	797155	797205	1777873	1777823	2.95e-11	78.7
CP013741.1	AL450380.1	93.878	49	3	0	3139183	3139231	1164321	1164273	3.82e-10	75.0
CP013741.1	AL450380.1	92.308	52	4	0	962366	962417	1915421	1915472	3.82e-10	75.0
CP013741.1	AL450380.1	95.556	45	2	0	962373	962417	1164313	1164269	1.37e-09	73.1
CP013741.1	AL450380.1	97.674	43	0	1	1642582	1642623	1194882	1194840	1.37e-09	73.1
CP013741.1	AL450380.1	97.674	43	0	1	1642529	1642570	1194882	1194840	1.37e-09	73.1
CP013741.1	AL450380.1	97.674	43	0	1	1642476	1642517	1194882	1194840	1.37e-09	73.1
CP013741.1	AL450380.1	93.750	48	3	0	3139246	3139293	1629739	1629692	1.37e-09	73.1
CP013741.1	AL450380.1	93.750	48	3	0	3139193	3139240	1629739	1629692	1.37e-09	73.1
CP013741.1	AL450380.1	82.353	85	11	4	4209029	4209111	139275	139193	4.94e-09	71.3
CP013741.1	AL450380.1	95.455	44	2	0	3139297	3139340	1164313	1164270	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	3139244	3139284	1164313	1164273	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	2942668	2942708	1164273	1164313	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	2942719	2942759	1164273	1164313	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	2942770	2942810	1164273	1164313	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	2942821	2942861	1164273	1164313	4.94e-09	71.3
CP013741.1	AL450380.1	97.561	41	1	0	2942872	2942912	1164273	1164313	4.94e-09	71.3
